"","id","observed_on_string","observed_on","time_observed_at","user_login","quality_grade","url","image_url","description","latitude","longitude","place_county_name","place_state_name","scientific_name","common_name","iconic_taxon_name","taxon_id","kingdom","phylum","class","order","family","genus","species","date","time","month"
"1863",185718971,"2023-09-30 16:49:51-04:00","9/30/23","20:49:51","melissalaurino","research","https://www.inaturalist.org/observations/185718971","https://inaturalist-open-data.s3.amazonaws.com/photos/324402376/medium.jpg","",38.94990833,-74.90883667,"Cape May","New Jersey","Harmonia axyridis","Asian Lady Beetle","Insecta",48484,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Harmonia","Harmonia axyridis",2023-09-30,20:49:51,9
"1864",185718996,"2023-09-30 13:43:58-04:00","9/30/23","17:43:58","melissalaurino","research","https://www.inaturalist.org/observations/185718996","https://inaturalist-open-data.s3.amazonaws.com/photos/324402437/medium.jpg","Location accurate - boat based ",38.950875,-74.87618333,"Cape May","New Jersey","Dolichovespula maculata","Bald-faced Hornet","Insecta",52911,"Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Dolichovespula","Dolichovespula maculata",2023-09-30,17:43:58,9
"1865",185758184,"2023-10-01 12:34:21-04:00","10/1/23","16:34:21","madisonsysol","research","https://www.inaturalist.org/observations/185758184","https://inaturalist-open-data.s3.amazonaws.com/photos/324477908/medium.jpg","",39.71241168,-74.25180454,"Ocean","New Jersey","Halyomorpha halys","Brown Marmorated Stink Bug","Insecta",81923,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Halyomorpha","Halyomorpha halys",2023-10-01,16:34:21,10
"1866",185810483,"2023-10-01 14:29:05-04:00","10/1/23","18:29:05","kelseymelancon","research","https://www.inaturalist.org/observations/185810483","https://inaturalist-open-data.s3.amazonaws.com/photos/324578602/medium.jpg","",39.49586333,-74.53611667,"Atlantic","New Jersey","Nerodia sipedon sipedon","Northern Watersnake","Reptilia",29306,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Nerodia","Nerodia sipedon",2023-10-01,18:29:05,10
"1867",185810757,"2023-10-01 14:45:31-04:00","10/1/23","18:45:31","kelseymelancon","research","https://www.inaturalist.org/observations/185810757","https://inaturalist-open-data.s3.amazonaws.com/photos/324579195/medium.jpg","",39.49489667,-74.52902167,"Atlantic","New Jersey","Polistes metricus","Metric Paper Wasp","Insecta",120010,"Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","Polistes metricus",2023-10-01,18:45:31,10
"1868",185810902,"2023-10-01 14:38:12-04:00","10/1/23","18:38:12","kelseymelancon","research","https://www.inaturalist.org/observations/185810902","https://inaturalist-open-data.s3.amazonaws.com/photos/324579483/medium.jpg","",39.49413,-74.53283667,"Atlantic","New Jersey","Amanita muscaria guessowii","American Yellow Fly Agaric","Fungi",321524,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita muscaria",2023-10-01,18:38:12,10
"1869",185811734,"2023-10-01 13:45:16-04:00","10/1/23","17:45:16","kelseymelancon","research","https://www.inaturalist.org/observations/185811734","https://inaturalist-open-data.s3.amazonaws.com/photos/324580798/medium.jpg","",39.49635,-74.53466167,"Atlantic","New Jersey","Entoloma quadratum","salmon pinkgill","Fungi",362917,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma quadratum",2023-10-01,17:45:16,10
"1870",185811811,"2023-10-01 14:20:41-04:00","10/1/23","18:20:41","kelseymelancon","research","https://www.inaturalist.org/observations/185811811","https://inaturalist-open-data.s3.amazonaws.com/photos/324580890/medium.jpg","",39.49595333,-74.5345,"Atlantic","New Jersey","Nuphar","yellow pond-lilies","Plantae",57849,"Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nuphar","",2023-10-01,18:20:41,10
"1871",185812004,"2023-10-01 13:49:24-04:00","10/1/23","17:49:24","kelseymelancon","research","https://www.inaturalist.org/observations/185812004","https://inaturalist-open-data.s3.amazonaws.com/photos/324581321/medium.jpg","",39.49595333,-74.53452167,"Atlantic","New Jersey","Ilex glabra","gallberry","Plantae",129347,"Plantae","Tracheophyta","Magnoliopsida","Aquifoliales","Aquifoliaceae","Ilex","Ilex glabra",2023-10-01,17:49:24,10
"1872",185815015,"2023-10-01 18:15:54-04:00","10/1/23","22:15:54","emilymk3","research","https://www.inaturalist.org/observations/185815015","https://inaturalist-open-data.s3.amazonaws.com/photos/324587203/medium.jpg","",39.88999179,-74.21981527,"Ocean","New Jersey","Osmundastrum cinnamomeum","cinnamon fern","Plantae",204165,"Plantae","Tracheophyta","Polypodiopsida","Osmundales","Osmundaceae","Osmundastrum","Osmundastrum cinnamomeum",2023-10-01,22:15:54,10
"1873",185843739,"2023-10-01 13:44:00-04:00","10/1/23","17:44:00","sydnienied","research","https://www.inaturalist.org/observations/185843739","https://inaturalist-open-data.s3.amazonaws.com/photos/324645529/medium.jpg","",39.48000833,-74.50901167,"Atlantic","New Jersey","Leratiomyces ceres","Chip Cherries","Fungi",121217,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Leratiomyces","Leratiomyces ceres",2023-10-01,17:44:00,10
"1874",185892758,"2023-09-17 13:30:08-04:00","9/17/23","17:30:08","karleymurphy","research","https://www.inaturalist.org/observations/185892758","https://inaturalist-open-data.s3.amazonaws.com/photos/324740551/medium.jpg","",39.37638833,-74.416855,"Atlantic","New Jersey","Emerita talpoida","Atlantic Sand Crab","Animalia",47182,"Animalia","Arthropoda","Malacostraca","Decapoda","Hippidae","Emerita","Emerita talpoida",2023-09-17,17:30:08,9
"1875",185892864,"2023-09-29 15:25:03-04:00","9/29/23","19:25:03","morgankeil","research","https://www.inaturalist.org/observations/185892864","https://inaturalist-open-data.s3.amazonaws.com/photos/324740773/medium.jpg","",39.49863478,-74.52936208,"Atlantic","New Jersey","Lasiurus borealis","Eastern Red Bat","Mammalia",40522,"Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Lasiurus","Lasiurus borealis",2023-09-29,19:25:03,9
"1876",185899839,"2023-10-02 09:40:18-04:00","10/2/23","13:40:18","davise14","research","https://www.inaturalist.org/observations/185899839","https://inaturalist-open-data.s3.amazonaws.com/photos/324753215/medium.jpg","",39.4917,-74.53217167,"Atlantic","New Jersey","Danaus plexippus","Monarch","Insecta",48662,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus plexippus",2023-10-02,13:40:18,10
"1877",185914692,"10/2/23 11:37","10/2/23","15:37:00","drashti_lapsiwala","research","https://www.inaturalist.org/observations/185914692","https://inaturalist-open-data.s3.amazonaws.com/photos/324780820/medium.jpeg","",39.49302,-74.5338239,"Atlantic","New Jersey","Polistes fuscatus","Northern Paper Wasp","Insecta",52757,"Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","Polistes fuscatus",2023-10-02,15:37:00,10
"1878",185946263,"2023-10-01 09:14:27-04:00","10/1/23","13:14:27","mariann_delgado","research","https://www.inaturalist.org/observations/185946263","https://inaturalist-open-data.s3.amazonaws.com/photos/324843608/medium.jpg","",39.26330333,-74.731255,"Cape May","New Jersey","Agelenopsis","Grass Spiders","Arachnida",82116,"Animalia","Arthropoda","Arachnida","Araneae","Agelenidae","Agelenopsis","",2023-10-01,13:14:27,10
"1879",185946320,"2023-09-19 14:02:15-04:00","9/19/23","18:02:15","mariann_delgado","research","https://www.inaturalist.org/observations/185946320","https://inaturalist-open-data.s3.amazonaws.com/photos/324843715/medium.jpg","",39.49327167,-74.53087,"Atlantic","New Jersey","Larinioides cornutus","Furrow Orbweaver","Arachnida",126513,"Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Larinioides","Larinioides cornutus",2023-09-19,18:02:15,9
"1880",186027149,"2023-10-02 07:47:00-04:00","10/2/23","11:47:00","sydnienied","research","https://www.inaturalist.org/observations/186027149","https://inaturalist-open-data.s3.amazonaws.com/photos/325005582/medium.jpg","",39.45891667,-74.63243833,"Atlantic","New Jersey","Tipula sayi","","Insecta",366968,"Animalia","Arthropoda","Insecta","Diptera","Tipulidae","Tipula","Tipula sayi",2023-10-02,11:47:00,10
"1881",186055426,"2023-10-03 10:21:59-04:00","10/3/23","14:21:59","sarandreah","research","https://www.inaturalist.org/observations/186055426","https://inaturalist-open-data.s3.amazonaws.com/photos/325059513/medium.jpg","",39.49102833,-74.53099667,"Atlantic","New Jersey","Eupatorium serotinum","late boneset","Plantae",52934,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eupatorium","Eupatorium serotinum",2023-10-03,14:21:59,10
"1882",186055480,"2023-10-03 10:21:37-04:00","10/3/23","14:21:37","sarandreah","research","https://www.inaturalist.org/observations/186055480","https://inaturalist-open-data.s3.amazonaws.com/photos/325059617/medium.jpg","",39.49096333,-74.53089167,"Atlantic","New Jersey","Liquidambar styraciflua","American sweetgum","Plantae",49658,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Altingiaceae","Liquidambar","Liquidambar styraciflua",2023-10-03,14:21:37,10
"1883",186055526,"2023-10-03 08:13:58-04:00","10/3/23","12:13:58","sarandreah","research","https://www.inaturalist.org/observations/186055526","https://inaturalist-open-data.s3.amazonaws.com/photos/325059705/medium.jpg","",39.49133667,-74.53047167,"Atlantic","New Jersey","Sciurus carolinensis","Eastern Gray Squirrel","Mammalia",46017,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus carolinensis",2023-10-03,12:13:58,10
"1884",186055589,"2023-10-02 16:38:06-04:00","10/2/23","20:38:06","sarandreah","research","https://www.inaturalist.org/observations/186055589","https://inaturalist-open-data.s3.amazonaws.com/photos/325059843/medium.jpg","",39.43325833,-74.61617167,"Atlantic","New Jersey","Sciurus carolinensis","Eastern Gray Squirrel","Mammalia",46017,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus carolinensis",2023-10-02,20:38:06,10
"1885",186055854,"2023-10-02 16:36:46-04:00","10/2/23","20:36:46","sarandreah","research","https://www.inaturalist.org/observations/186055854","https://inaturalist-open-data.s3.amazonaws.com/photos/325060290/medium.jpg","",39.43377,-74.61617167,"Atlantic","New Jersey","Branta canadensis","Canada Goose","Aves",7089,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis",2023-10-02,20:36:46,10
"1886",186055905,"2023-10-02 14:43:39-04:00","10/2/23","18:43:39","sarandreah","research","https://www.inaturalist.org/observations/186055905","https://inaturalist-open-data.s3.amazonaws.com/photos/325060394/medium.jpg","",39.43184167,-74.61448667,"Atlantic","New Jersey","Branta canadensis","Canada Goose","Aves",7089,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis",2023-10-02,18:43:39,10
"1887",186055921,"2023-10-02 14:41:47-04:00","10/2/23","18:41:47","sarandreah","research","https://www.inaturalist.org/observations/186055921","https://inaturalist-open-data.s3.amazonaws.com/photos/325060439/medium.jpg","",39.43275833,-74.61866167,"Atlantic","New Jersey","Platycryptus undatus","Tan Jumping Spider","Arachnida",81839,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Platycryptus","Platycryptus undatus",2023-10-02,18:41:47,10
"1888",186062536,"2023-10-03 13:38:29-04:00","10/3/23","17:38:29","hannah_huie","research","https://www.inaturalist.org/observations/186062536","https://inaturalist-open-data.s3.amazonaws.com/photos/325073821/medium.jpg","",39.4934277,-74.53021743,"Atlantic","New Jersey","Marmota monax","Groundhog","Mammalia",46095,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Marmota","Marmota monax",2023-10-03,17:38:29,10
"1889",186104634,"2023-10-03 15:43:14-04:00","10/3/23","19:43:14","savickye","research","https://www.inaturalist.org/observations/186104634","https://inaturalist-open-data.s3.amazonaws.com/photos/325157996/medium.jpg","",39.490505,-74.53769667,"Atlantic","New Jersey","Lithobates sphenocephalus","Southern Leopard Frog","Amphibia",60341,"Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus",2023-10-03,19:43:14,10
"1890",186104841,"2023-10-03 15:49:42-04:00","10/3/23","19:49:42","savickye","research","https://www.inaturalist.org/observations/186104841","https://inaturalist-open-data.s3.amazonaws.com/photos/325158358/medium.jpg","",39.49043667,-74.53717,"Atlantic","New Jersey","Nerodia sipedon sipedon","Northern Watersnake","Reptilia",29306,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Nerodia","Nerodia sipedon",2023-10-03,19:49:42,10
"1891",186105040,"2023-10-03 15:41:31-04:00","10/3/23","19:41:31","savickye","research","https://www.inaturalist.org/observations/186105040","https://inaturalist-open-data.s3.amazonaws.com/photos/325158727/medium.jpg","",39.49045833,-74.537475,"Atlantic","New Jersey","Mycena galopus","Milking Bonnet","Fungi",55923,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","Mycena galopus",2023-10-03,19:41:31,10
"1892",186108440,"2023-10-03 20:47:00-04:00","10/3/23","00:47:00","morgankeil","research","https://www.inaturalist.org/observations/186108440","https://inaturalist-open-data.s3.amazonaws.com/photos/325165819/medium.jpg","",39.49831814,-74.52967221,"Atlantic","New Jersey","Automeris io","Io Moth","Insecta",82279,"Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Automeris","Automeris io",2023-10-03,00:47:00,10
"1893",186115470,"2023-10-03 10:43:05-04:00","10/3/23","14:43:05","kelechi_o","research","https://www.inaturalist.org/observations/186115470","https://inaturalist-open-data.s3.amazonaws.com/photos/325181388/medium.jpg","",39.49083,-74.53810833,"Atlantic","New Jersey","Anaxyrus fowleri","Fowler's Toad","Amphibia",64977,"Animalia","Chordata","Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus fowleri",2023-10-03,14:43:05,10
"1894",186117046,"2023-10-03 00:02:38-04:00","10/3/23","04:02:38","seaneick","research","https://www.inaturalist.org/observations/186117046","https://inaturalist-open-data.s3.amazonaws.com/photos/325184515/medium.jpg","",39.49446333,-74.53448667,"Atlantic","New Jersey","Lithobates sphenocephalus","Southern Leopard Frog","Amphibia",60341,"Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates","Lithobates sphenocephalus",2023-10-03,04:02:38,10
"1895",186143410,"2023-10-03 13:38:27-04:00","10/3/23","17:38:27","bidingerhailey","research","https://www.inaturalist.org/observations/186143410","https://inaturalist-open-data.s3.amazonaws.com/photos/325235646/medium.jpg","",39.49342167,-74.530145,"Atlantic","New Jersey","Marmota monax","Groundhog","Mammalia",46095,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Marmota","Marmota monax",2023-10-03,17:38:27,10
"1896",186155344,"2023-10-04 09:23:47-04:00","10/4/23","13:23:47","sydnienied","research","https://www.inaturalist.org/observations/186155344","https://inaturalist-open-data.s3.amazonaws.com/photos/325258562/medium.jpg","",39.49039167,-74.52942,"Atlantic","New Jersey","Tipula sayi","","Insecta",366968,"Animalia","Arthropoda","Insecta","Diptera","Tipulidae","Tipula","Tipula sayi",2023-10-04,13:23:47,10
"1897",186155452,"2023-10-04 09:24:33-04:00","10/4/23","13:24:33","sydnienied","research","https://www.inaturalist.org/observations/186155452","https://inaturalist-open-data.s3.amazonaws.com/photos/325258749/medium.jpg","",39.49063,-74.52987,"Atlantic","New Jersey","Lycorma delicatula","Spotted Lanternfly","Insecta",324726,"Animalia","Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula",2023-10-04,13:24:33,10
"1898",186157016,"2023-10-02 12:40:06-04:00","10/2/23","16:40:06","jasmineoquendo","research","https://www.inaturalist.org/observations/186157016","https://inaturalist-open-data.s3.amazonaws.com/photos/325261059/medium.jpg","",39.49095833,-74.52884667,"Atlantic","New Jersey","Bombus impatiens","Common Eastern Bumble Bee","Insecta",118970,"Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus impatiens",2023-10-02,16:40:06,10
"1899",186165522,"2023-10-04 11:02:01-04:00","10/4/23","15:02:01","miaryan","research","https://www.inaturalist.org/observations/186165522","https://inaturalist-open-data.s3.amazonaws.com/photos/325276585/medium.jpg","",39.49131318,-74.53062885,"Atlantic","New Jersey","Mantis religiosa","European Mantis","Insecta",53905,"Animalia","Arthropoda","Insecta","Mantodea","Mantidae","Mantis","Mantis religiosa",2023-10-04,15:02:01,10
"1900",186167536,"2023-10-04 09:24:37-04:00","10/4/23","13:24:37","seaneick","research","https://www.inaturalist.org/observations/186167536","https://inaturalist-open-data.s3.amazonaws.com/photos/325280503/medium.jpg","",39.49363333,-74.53402,"Atlantic","New Jersey","Irpiciporus mollis","","Fungi",1514175,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Cerrenaceae","Irpiciporus","Irpiciporus mollis",2023-10-04,13:24:37,10
"1901",186169128,"2023-10-04 11:31:04-04:00","10/4/23","15:31:04","savickye","research","https://www.inaturalist.org/observations/186169128","https://inaturalist-open-data.s3.amazonaws.com/photos/325283535/medium.jpg","",40.4347843,-74.2220513,"Monmouth","New Jersey","Lycorma delicatula","Spotted Lanternfly","Insecta",324726,"Animalia","Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula",2023-10-04,15:31:04,10
"1902",186197486,"2023-10-04 10:32:07-04:00","10/4/23","14:32:07","karleymurphy","research","https://www.inaturalist.org/observations/186197486","https://inaturalist-open-data.s3.amazonaws.com/photos/325339678/medium.jpg","",39.49160333,-74.53205,"Atlantic","New Jersey","Lycorma delicatula","Spotted Lanternfly","Insecta",324726,"Animalia","Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula",2023-10-04,14:32:07,10
"1903",186219764,"10/4/23 12:00","10/4/23","16:00:00","drashti_lapsiwala","research","https://www.inaturalist.org/observations/186219764","https://inaturalist-open-data.s3.amazonaws.com/photos/325383168/medium.jpeg","",39.49258032,-74.53192962,"Atlantic","New Jersey","Lycorma delicatula","Spotted Lanternfly","Insecta",324726,"Animalia","Arthropoda","Insecta","Hemiptera","Fulgoridae","Lycorma","Lycorma delicatula",2023-10-04,16:00:00,10
"1904",186284584,"2023-10-05 10:21:05-04:00","10/5/23","14:21:05","gaskil10","research","https://www.inaturalist.org/observations/186284584","https://inaturalist-open-data.s3.amazonaws.com/photos/325515885/medium.jpg","",39.49118333,-74.53066333,"Atlantic","New Jersey","Polistes metricus","Metric Paper Wasp","Insecta",120010,"Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","Polistes metricus",2023-10-05,14:21:05,10
"1905",186302042,"2023-10-05 13:05:44-04:00","10/5/23","17:05:44","savickye","research","https://www.inaturalist.org/observations/186302042","https://inaturalist-open-data.s3.amazonaws.com/photos/325557657/medium.jpg","",39.49442,-74.52935833,"Atlantic","New Jersey","Nerodia sipedon sipedon","Northern Watersnake","Reptilia",29306,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Nerodia","Nerodia sipedon",2023-10-05,17:05:44,10
"1906",186307903,"2023-10-05 13:52:27-04:00","10/5/23","17:52:27","sydnienied","research","https://www.inaturalist.org/observations/186307903","https://inaturalist-open-data.s3.amazonaws.com/photos/325559389/medium.jpg","",39.45903833,-74.63246167,"Atlantic","New Jersey","Phidippus mystaceus","High Eyelashed Jumping Spider","Arachnida",126203,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Phidippus","Phidippus mystaceus",2023-10-05,17:52:27,10
"1907",186317555,"2023-10-05 15:15:07-04:00","10/5/23","19:15:07","sarandreah","research","https://www.inaturalist.org/observations/186317555","https://inaturalist-open-data.s3.amazonaws.com/photos/325578541/medium.jpg","",39.432495,-74.618675,"Atlantic","New Jersey","Tetramorium immigrans","Immigrant Pavement Ant","Insecta",569552,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Tetramorium","Tetramorium immigrans",2023-10-05,19:15:07,10
"1908",186317712,"2023-10-04 19:39:26-04:00","10/4/23","23:39:26","sarandreah","research","https://www.inaturalist.org/observations/186317712","https://inaturalist-open-data.s3.amazonaws.com/photos/325578961/medium.jpg","",39.432545,-74.618605,"Atlantic","New Jersey","Chytolita morbidalis","Morbid Owlet","Insecta",129226,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Chytolita","Chytolita morbidalis",2023-10-04,23:39:26,10
"1909",186324469,"2023-10-05 15:53:44-04:00","10/5/23","19:53:44","nadeemm","research","https://www.inaturalist.org/observations/186324469","https://inaturalist-open-data.s3.amazonaws.com/photos/325592102/medium.jpg","",39.49041323,-74.53719453,"Atlantic","New Jersey","Trametes versicolor","turkey-tail","Fungi",54134,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes versicolor",2023-10-05,19:53:44,10
"1910",186334001,"2023-10-05 15:51:18-04:00","10/5/23","19:51:18","kallysedouglas","research","https://www.inaturalist.org/observations/186334001","https://inaturalist-open-data.s3.amazonaws.com/photos/325611204/medium.jpg","",39.49045333,-74.537225,"Atlantic","New Jersey","Trametes versicolor","turkey-tail","Fungi",54134,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","Trametes versicolor",2023-10-05,19:51:18,10
"1911",186334025,"2023-10-05 15:46:49-04:00","10/5/23","19:46:49","kallysedouglas","research","https://www.inaturalist.org/observations/186334025","https://inaturalist-open-data.s3.amazonaws.com/photos/325611267/medium.jpg","",39.49081667,-74.53823833,"Atlantic","New Jersey","Pteridium aquilinum","common bracken","Plantae",52681,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium aquilinum",2023-10-05,19:46:49,10
"1912",186365305,"2023-10-05 20:08:16-04:00","10/5/23","00:08:16","kelseymelancon","research","https://www.inaturalist.org/observations/186365305","https://inaturalist-open-data.s3.amazonaws.com/photos/325673214/medium.jpg","",39.49967167,-74.53013667,"Atlantic","New Jersey","Storeria occipitomaculata occipitomaculata","Northern Redbelly Snake","Reptilia",28559,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Storeria","Storeria occipitomaculata",2023-10-05,00:08:16,10
"1913",186393269,"2023-10-06 08:07:27-04:00","10/6/23","12:07:27","kelechi_o","research","https://www.inaturalist.org/observations/186393269","https://inaturalist-open-data.s3.amazonaws.com/photos/325730162/medium.jpg","",39.49067833,-74.53018,"Atlantic","New Jersey","Leptoglossus fulvicornis","Magnolia Leaf-footed Bug","Insecta",129430,"Animalia","Arthropoda","Insecta","Hemiptera","Coreidae","Leptoglossus","Leptoglossus fulvicornis",2023-10-06,12:07:27,10
"1914",186394419,"2023-10-06 08:17:26-04:00","10/6/23","12:17:26","davise14","research","https://www.inaturalist.org/observations/186394419","https://inaturalist-open-data.s3.amazonaws.com/photos/325732599/medium.jpg","",39.49074167,-74.53030333,"Atlantic","New Jersey","Leptoglossus fulvicornis","Magnolia Leaf-footed Bug","Insecta",129430,"Animalia","Arthropoda","Insecta","Hemiptera","Coreidae","Leptoglossus","Leptoglossus fulvicornis",2023-10-06,12:17:26,10
"1915",186394469,"2023-10-05 23:53:55-04:00","10/5/23","03:53:55","jasmineoquendo","research","https://www.inaturalist.org/observations/186394469","https://inaturalist-open-data.s3.amazonaws.com/photos/325732730/medium.jpg","",39.39336167,-74.53838333,"Atlantic","New Jersey","Ambigolimax valentianus","Striped Greenhouse Slug","Mollusca",448331,"Animalia","Mollusca","Gastropoda","Stylommatophora","Limacidae","Ambigolimax","Ambigolimax valentianus",2023-10-05,03:53:55,10
"1916",186394472,"2023-10-05 10:27:13-04:00","10/5/23","14:27:13","davise14","research","https://www.inaturalist.org/observations/186394472","https://inaturalist-open-data.s3.amazonaws.com/photos/325732687/medium.jpg","",39.489845,-74.535805,"Atlantic","New Jersey","Harmonia axyridis","Asian Lady Beetle","Insecta",48484,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Harmonia","Harmonia axyridis",2023-10-05,14:27:13,10
"1917",186394528,"2023-10-05 10:25:46-04:00","10/5/23","14:25:46","davise14","research","https://www.inaturalist.org/observations/186394528","https://inaturalist-open-data.s3.amazonaws.com/photos/325732789/medium.jpg","",39.490575,-74.53520333,"Atlantic","New Jersey","Yucca filamentosa","common yucca","Plantae",81605,"Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Yucca","Yucca filamentosa",2023-10-05,14:25:46,10
"1918",186394623,"2023-10-05 11:12:10-04:00","10/5/23","15:12:10","davise14","research","https://www.inaturalist.org/observations/186394623","https://inaturalist-open-data.s3.amazonaws.com/photos/325732892/medium.jpg","",39.49067167,-74.530875,"Atlantic","New Jersey","Sciurus carolinensis","Eastern Gray Squirrel","Mammalia",46017,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Sciurus","Sciurus carolinensis",2023-10-05,15:12:10,10
"1919",186398950,"2023-10-06 09:10:31-04:00","10/6/23","13:10:31","gabbycollins","research","https://www.inaturalist.org/observations/186398950","https://inaturalist-open-data.s3.amazonaws.com/photos/325741332/medium.jpg","",39.49446333,-74.53478833,"Atlantic","New Jersey","Tamias striatus","Eastern Chipmunk","Mammalia",46217,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Tamias striatus",2023-10-06,13:10:31,10
"1920",186402864,"2023-10-02 18:37:34-04:00","10/2/23","22:37:34","pollard5","research","https://www.inaturalist.org/observations/186402864","https://inaturalist-open-data.s3.amazonaws.com/photos/325748483/medium.jpg","",39.612075,-75.50325833,"Salem","New Jersey","Halyomorpha halys","Brown Marmorated Stink Bug","Insecta",81923,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Halyomorpha","Halyomorpha halys",2023-10-02,22:37:34,10
"1921",186402960,"2023-10-03 10:35:48-04:00","10/3/23","14:35:48","pollard5","research","https://www.inaturalist.org/observations/186402960","https://inaturalist-open-data.s3.amazonaws.com/photos/325748728/medium.jpg","",39.48235333,-74.54052,"Atlantic","New Jersey","Leucobryum glaucum","Pincushion Moss","Plantae",122658,"Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Leucobryum","Leucobryum glaucum",2023-10-03,14:35:48,10
"1922",186413190,"2023-10-05 16:49:05-04:00","10/5/23","20:49:05","melissalaurino","research","https://www.inaturalist.org/observations/186413190","https://inaturalist-open-data.s3.amazonaws.com/photos/325767494/medium.jpg","",39.551175,-74.55526667,"Atlantic","New Jersey","Scalopus aquaticus","Eastern Mole","Mammalia",47014,"Animalia","Chordata","Mammalia","Eulipotyphla","Talpidae","Scalopus","Scalopus aquaticus",2023-10-05,20:49:05,10
"1923",186419183,"2023-10-04 09:37:24-04:00","10/4/23","13:37:24","pollard5","research","https://www.inaturalist.org/observations/186419183","https://inaturalist-open-data.s3.amazonaws.com/photos/325778901/medium.jpg","",39.490605,-74.529,"Atlantic","New Jersey","Danaus plexippus","Monarch","Insecta",48662,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus","Danaus plexippus",2023-10-04,13:37:24,10
"1924",186419434,"2023-10-06 08:25:48-04:00","10/6/23","12:25:48","pollard5","research","https://www.inaturalist.org/observations/186419434","https://inaturalist-open-data.s3.amazonaws.com/photos/325779569/medium.jpg","",39.49074167,-74.53035833,"Atlantic","New Jersey","Mimus polyglottos","Northern Mockingbird","Aves",14886,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Mimus","Mimus polyglottos",2023-10-06,12:25:48,10
"1925",186473011,"2023-10-06 19:25:05-04:00","10/6/23","23:25:05","davise14","research","https://www.inaturalist.org/observations/186473011","https://inaturalist-open-data.s3.amazonaws.com/photos/325885207/medium.jpg","",40.86399667,-74.19708833,"Passaic","New Jersey","Lonicera japonica","Japanese honeysuckle","Plantae",77835,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera japonica",2023-10-06,23:25:05,10
